transaction_id,customer_id,amount,transaction_type,channel,destination_country,timestamp,round_amount,high_cash,large_transfer,near_threshold,high_risk_country,rapid_movement,mismatch_profile,country,pep,registration_date,unusual_wealth,risk_score,suspicious,flag_reasons,risk_level,date
8be2faa7-f,c466161b,5021,withdrawal,online,FR,2025-12-25 20:15:56.025976,False,True,False,False,False,False,False,NL,False,2023-11-02 20:15:56.020709,False,25,False,high cash,Low,2025-12-25
3130cffb-4,4c96eb13,17193,transfer,ATM,SY,2025-08-19 20:15:56.025981,False,True,True,False,True,False,True,AF,False,2024-06-24 20:15:56.020507,False,140,True,"high cash, large transfer, high risk country, profile mismatch",High,2025-08-19
b6e15d03-6,19a0e106,6810,transfer,branch,IR,2025-10-05 20:15:56.025987,False,True,False,False,True,False,False,IR,False,2026-01-30 20:15:56.020465,False,105,True,"high cash, high risk country",High,2025-10-05
7d51fd59-5,87e39710,212,crypto,branch,GB,2025-11-03 20:15:56.025993,False,False,False,False,False,False,False,RU,False,2025-04-12 20:15:56.020338,False,60,True,,Medium,2025-11-03
869489ff-3,477ecfa1,12892,withdrawal,ATM,ES,2025-11-11 20:15:56.025999,False,True,True,False,False,False,False,IR,False,2023-09-20 20:15:56.020485,False,90,True,"high cash, large transfer",High,2025-11-11
df05b922-8,75d7c7f8,2144,transfer,online,IT,2025-04-04 20:15:56.026004,False,False,False,False,False,False,False,ES,False,2024-01-14 20:15:56.020329,True,25,False,,Low,2025-04-04
22849ef3-7,cd9a64e0,14128,payment,online,US,2025-08-12 20:15:56.026010,False,True,True,False,False,False,False,NL,False,2024-06-12 20:15:56.020334,False,50,False,"high cash, large transfer",Medium,2025-08-12
f9eaab3b-c,d12f6c84,820,withdrawal,branch,IT,2025-06-23 20:15:56.026015,False,False,False,False,False,False,False,SY,False,2024-12-21 20:15:56.020362,False,40,False,,Low,2025-06-23
f195996b-b,9b206f30,4464,transfer,ATM,NL,2025-05-02 20:15:56.026021,False,False,False,False,False,False,False,SY,False,2024-03-28 20:15:56.020480,False,55,False,,Medium,2025-05-02
b9ac6552-a,7221379d,13536,transfer,branch,AF,2026-02-20 20:15:56.026028,False,True,True,False,True,True,False,AF,False,2025-03-20 20:15:56.020440,False,140,True,"high cash, large transfer, high risk country, rapid movement",High,2026-02-20
977d2c03-c,72c4e58c,3535,crypto,ATM,AE,2026-02-27 20:15:56.026033,False,False,False,False,False,False,False,US,False,2025-04-16 20:15:56.020469,False,35,False,,Low,2026-02-27
ef2aab63-c,dacd4ce3,12917,crypto,ATM,FR,2025-05-21 20:15:56.026039,False,True,True,False,False,False,False,DE,False,2024-11-14 20:15:56.020547,False,70,True,"high cash, large transfer",Medium,2025-05-21
487d2a73-2,06d182c3,12611,crypto,ATM,ES,2025-07-26 20:15:56.026045,False,True,True,False,False,False,False,AE,False,2024-05-29 20:15:56.020669,False,70,True,"high cash, large transfer",Medium,2025-07-26
64c62de3-8,3cb165bb,13109,crypto,branch,IR,2025-04-04 20:15:56.026051,False,True,True,False,True,False,False,IT,False,2024-08-13 20:15:56.020725,False,110,True,"high cash, large transfer, high risk country",High,2025-04-04
ded7686f-5,e1f748ca,1287,withdrawal,online,IR,2025-06-08 20:15:56.026057,False,False,False,False,True,False,False,AF,False,2023-09-21 20:15:56.020734,False,80,True,high risk country,High,2025-06-08
05f8a490-0,13ef63e1,2914,transfer,ATM,IT,2025-07-05 20:15:56.026063,False,False,False,False,False,False,False,US,False,2025-06-03 20:15:56.020319,False,0,False,,Low,2025-07-05
ff2f220e-8,6fbe5a7a,12026,crypto,online,NL,2026-02-03 20:15:56.026069,False,True,True,False,False,False,False,NL,False,2024-11-12 20:15:56.020375,False,70,True,"high cash, large transfer",Medium,2026-02-03
8e182b9c-0,879145cc,18965,transfer,ATM,ES,2025-04-16 20:15:56.026074,False,True,True,False,False,False,False,DE,False,2023-08-10 20:15:56.020559,False,50,False,"high cash, large transfer",Medium,2025-04-16
9ae824cd-e,09c92093,13665,crypto,ATM,GB,2025-04-28 20:15:56.026080,False,True,True,False,False,False,False,US,False,2024-02-12 20:15:56.020529,False,70,True,"high cash, large transfer",Medium,2025-04-28
c4e2a3e8-c,c4c38609,6288,transfer,branch,RU,2025-05-17 20:15:56.026086,False,True,False,False,True,False,False,ES,False,2025-07-21 20:15:56.020644,False,65,True,"high cash, high risk country",Medium,2025-05-17
50241758-d,8cfe65bc,11415,payment,ATM,NL,2025-08-03 20:15:56.026091,False,True,True,False,False,False,False,US,False,2024-09-09 20:15:56.020401,False,50,False,"high cash, large transfer",Medium,2025-08-03
cbc7f677-7,6c173390,3471,crypto,ATM,PL,2025-12-14 20:15:56.026097,False,False,False,False,False,False,False,IR,False,2023-07-27 20:15:56.020631,False,75,True,,Medium,2025-12-14
e50741b5-7,280aed47,15928,payment,branch,SY,2025-11-29 20:15:56.026102,False,True,True,False,True,False,False,IT,False,2025-11-10 20:15:56.020405,False,90,True,"high cash, large transfer, high risk country",High,2025-11-29
0b10ce90-b,073129cb,8941,transfer,ATM,IR,2026-01-05 20:15:56.026108,False,True,False,False,True,False,False,AE,False,2025-02-19 20:15:56.020564,False,65,True,"high cash, high risk country",Medium,2026-01-05
6ce6a565-8,ed1bfaba,13192,crypto,branch,US,2026-02-03 20:15:56.026118,False,True,True,False,False,False,False,IT,False,2024-10-11 20:15:56.020525,False,70,True,"high cash, large transfer",Medium,2026-02-03
f70081db-b,74cd9609,8691,crypto,ATM,AE,2025-09-30 20:15:56.026124,False,True,False,False,False,False,False,IR,False,2024-03-26 20:15:56.020409,False,85,True,high cash,High,2025-09-30
e1f2ed42-f,d12f6c84,9378,crypto,ATM,IT,2025-07-15 20:15:56.026130,False,True,False,False,False,False,False,SY,False,2024-12-21 20:15:56.020362,False,85,True,high cash,High,2025-07-15
7596fa97-f,ed1bfaba,5337,crypto,ATM,DE,2025-12-17 20:15:56.026139,False,True,False,False,False,False,False,IT,False,2024-10-11 20:15:56.020525,False,45,False,high cash,Low,2025-12-17
9d0c26d7-2,50cba86e,15205,withdrawal,online,GB,2026-02-02 20:15:56.026145,False,True,True,False,False,False,False,DE,False,2026-03-20 20:15:56.020674,False,50,False,"high cash, large transfer",Medium,2026-02-02
c0fa85b7-2,6c173390,2344,crypto,ATM,FR,2026-03-17 20:15:56.026151,False,False,False,False,False,False,False,IR,False,2023-07-27 20:15:56.020631,False,60,True,,Medium,2026-03-17
67cedfe6-2,e6782ad4,9438,transfer,branch,GB,2025-05-26 20:15:56.026156,False,True,False,False,False,False,False,RU,False,2025-08-17 20:15:56.020392,False,65,True,high cash,Medium,2025-05-26
09bb660a-6,c362a136,15187,payment,ATM,AE,2026-02-09 20:15:56.026162,False,True,True,False,False,True,False,AF,False,2024-07-01 20:15:56.020606,False,100,True,"high cash, large transfer, rapid movement",High,2026-02-09
3b9621dc-c,72c4e58c,14444,crypto,ATM,US,2025-05-29 20:15:56.026167,False,True,True,False,False,False,False,US,False,2025-04-16 20:15:56.020469,False,70,True,"high cash, large transfer",Medium,2025-05-29
136ba54b-6,06d182c3,14898,transfer,ATM,AF,2025-12-16 20:15:56.026173,False,True,True,False,True,False,False,AE,False,2024-05-29 20:15:56.020669,False,90,True,"high cash, large transfer, high risk country",High,2025-12-16
6742c6dd-3,6bee10b2,14974,withdrawal,online,RU,2026-01-19 20:15:56.026179,False,True,True,False,True,False,False,PL,False,2025-11-15 20:15:56.020538,False,90,True,"high cash, large transfer, high risk country",High,2026-01-19
4424e47e-3,073129cb,12861,transfer,branch,ES,2025-07-26 20:15:56.026184,False,True,True,False,False,False,False,AE,False,2025-02-19 20:15:56.020564,False,50,False,"high cash, large transfer",Medium,2025-07-26
f45f84d3-1,d7105665,16556,crypto,online,US,2025-07-25 20:15:56.026190,False,True,True,False,False,False,False,NL,False,2025-02-13 20:15:56.020347,False,70,True,"high cash, large transfer",Medium,2025-07-25
bde54d11-d,726a7220,8470,transfer,branch,SY,2025-04-10 20:15:56.026195,False,True,False,False,True,False,True,IR,False,2023-10-18 20:15:56.020695,False,115,True,"high cash, high risk country, profile mismatch",High,2025-04-10
9481e97e-d,e1f748ca,7797,withdrawal,online,SY,2025-06-06 20:15:56.026201,False,True,False,False,True,False,False,AF,False,2023-09-21 20:15:56.020734,False,105,True,"high cash, high risk country",High,2025-06-06
13c538b0-4,7cd5fb50,10456,transfer,branch,ES,2025-05-12 20:15:56.026207,False,True,True,True,False,False,False,RU,False,2023-08-26 20:15:56.020653,False,100,True,"high cash, large transfer, near threshold",High,2025-05-12
5e25c63d-6,477ecfa1,356,payment,branch,AE,2025-10-23 20:15:56.026214,False,False,False,False,False,False,False,IR,False,2023-09-20 20:15:56.020485,False,40,False,,Low,2025-10-23
c9e8c110-c,073129cb,19163,withdrawal,branch,IT,2026-01-15 20:15:56.026219,False,True,True,False,False,False,False,AE,False,2025-02-19 20:15:56.020564,False,50,False,"high cash, large transfer",Medium,2026-01-15
53a5750d-7,d7105665,9507,transfer,ATM,DE,2025-10-20 20:15:56.026225,False,True,False,True,False,False,False,NL,False,2025-02-13 20:15:56.020347,False,35,False,"high cash, near threshold",Low,2025-10-20
85c63d34-d,073129cb,17480,transfer,branch,FR,2025-03-26 20:15:56.026230,False,True,True,False,False,True,True,AE,False,2025-02-19 20:15:56.020564,False,70,True,"high cash, large transfer, rapid movement, profile mismatch",Medium,2025-03-26
40533564-1,7221379d,10867,transfer,online,US,2025-08-06 20:15:56.026236,False,True,True,False,False,False,False,AF,False,2025-03-20 20:15:56.020440,False,90,True,"high cash, large transfer",High,2025-08-06
aa0acbd7-2,dacd4ce3,15866,transfer,ATM,RU,2026-01-20 20:15:56.026242,False,True,True,False,True,False,False,DE,False,2024-11-14 20:15:56.020547,False,90,True,"high cash, large transfer, high risk country",High,2026-01-20
0171c9db-f,726a7220,17262,transfer,branch,RU,2026-01-04 20:15:56.026247,False,True,True,False,True,False,False,IR,False,2023-10-18 20:15:56.020695,False,130,True,"high cash, large transfer, high risk country",High,2026-01-04
60855568-e,ad56f752,17701,crypto,branch,ES,2025-06-13 20:15:56.026253,False,True,True,False,False,False,False,NL,False,2023-12-27 20:15:56.020498,False,70,True,"high cash, large transfer",Medium,2025-06-13
bbe1c286-5,d12f6c84,15058,payment,branch,ES,2025-05-04 20:15:56.026258,False,True,True,False,False,False,False,SY,False,2024-12-21 20:15:56.020362,False,90,True,"high cash, large transfer",High,2025-05-04
58898d00-2,e9c3feac,19129,transfer,online,GB,2026-03-22 20:15:56.026264,False,True,True,False,False,False,False,IR,False,2025-06-24 20:15:56.020657,False,90,True,"high cash, large transfer",High,2026-03-22
9bea8d6f-7,dd0ae9e5,6749,crypto,branch,ES,2025-06-15 20:15:56.026271,False,True,False,False,False,False,False,NL,False,2023-08-23 20:15:56.020627,False,45,False,high cash,Low,2025-06-15
b9417521-9,3b64c04d,15433,withdrawal,branch,FR,2025-12-19 20:15:56.026277,False,True,True,False,False,False,False,IR,False,2026-02-12 20:15:56.020312,False,90,True,"high cash, large transfer",High,2025-12-19
c05a7edd-8,9b206f30,14004,crypto,ATM,IT,2025-10-11 20:15:56.026283,False,True,True,False,False,False,False,SY,False,2024-03-28 20:15:56.020480,False,110,True,"high cash, large transfer",High,2025-10-11
f24d493c-0,4c10fbc4,10539,transfer,online,PL,2025-09-18 20:15:56.026289,False,True,True,False,False,False,False,IR,False,2024-07-16 20:15:56.020261,True,115,True,"high cash, large transfer",High,2025-09-18
dedc0aee-b,280aed47,18795,withdrawal,ATM,US,2025-11-05 20:15:56.026295,False,True,True,False,False,False,False,IT,False,2025-11-10 20:15:56.020405,False,50,False,"high cash, large transfer",Medium,2025-11-05
c7ab1c13-b,8fbfaf7b,6034,transfer,online,FR,2025-10-21 20:15:56.026300,False,True,False,False,False,False,False,NL,False,2025-12-13 20:15:56.020453,False,25,False,high cash,Low,2025-10-21
f9cf6cd2-5,879145cc,10495,crypto,ATM,RU,2025-10-18 20:15:56.026306,False,True,True,True,True,False,False,DE,False,2023-08-10 20:15:56.020559,False,120,True,"high cash, large transfer, near threshold, high risk country",High,2025-10-18
842baf04-d,0ac8f9e1,16096,transfer,online,IR,2025-12-06 20:15:56.026311,False,True,True,False,True,False,False,PL,False,2025-10-06 20:15:56.020682,False,90,True,"high cash, large transfer, high risk country",High,2025-12-06
c5c87cdd-b,d7105665,4782,transfer,ATM,IT,2025-08-24 20:15:56.026317,False,False,False,False,False,False,False,NL,False,2025-02-13 20:15:56.020347,False,15,False,,Low,2025-08-24
34bd765f-e,69e5c84a,8132,crypto,online,ES,2025-12-07 20:15:56.026323,False,True,False,False,False,False,False,NL,False,2023-08-06 20:15:56.020305,False,45,False,high cash,Low,2025-12-07
afc39df0-2,8cf42a0c,11575,withdrawal,ATM,IT,2026-03-15 20:15:56.026333,False,True,True,False,False,False,False,AE,False,2024-01-02 20:15:56.020598,False,50,False,"high cash, large transfer",Medium,2026-03-15
7d7f3493-7,b273930d,8024,payment,ATM,ES,2025-12-30 20:15:56.026339,False,True,False,False,False,False,False,PL,False,2024-06-26 20:15:56.020691,False,25,False,high cash,Low,2025-12-30
f0e9245a-b,e293fad5,5839,transfer,online,NL,2025-06-20 20:15:56.026344,False,True,False,False,False,False,False,ES,False,2025-05-17 20:15:56.020516,False,25,False,high cash,Low,2025-06-20
f13b29c4-6,7bbca5f1,11977,crypto,branch,RU,2025-10-11 20:15:56.026350,False,True,True,False,True,False,False,AE,False,2024-11-21 20:15:56.020436,False,110,True,"high cash, large transfer, high risk country",High,2025-10-11
3aac5578-5,99211a2a,13064,payment,ATM,IR,2025-05-27 20:15:56.026356,False,True,True,False,True,False,False,NL,False,2025-07-03 20:15:56.020665,False,90,True,"high cash, large transfer, high risk country",High,2025-05-27
0e06cb57-a,5ae6cea0,8818,withdrawal,ATM,ES,2025-10-06 20:15:56.026362,False,True,False,False,False,False,False,AE,False,2023-07-01 20:15:56.020678,False,25,False,high cash,Low,2025-10-06
4fd84492-5,dd0ae9e5,9742,crypto,ATM,DE,2025-06-07 20:15:56.026367,False,True,False,True,False,False,False,NL,False,2023-08-23 20:15:56.020627,False,55,False,"high cash, near threshold",Medium,2025-06-07
86e2eb1c-8,e6782ad4,12939,transfer,ATM,GB,2026-03-04 20:15:56.026384,False,True,True,False,False,False,False,RU,False,2025-08-17 20:15:56.020392,False,90,True,"high cash, large transfer",High,2026-03-04
288b4b6b-2,5ca0c0eb,4799,payment,ATM,PL,2025-04-24 20:15:56.026390,False,False,False,False,False,True,False,DE,False,2026-03-12 20:15:56.020520,False,25,False,rapid movement,Low,2025-04-24
0c37f8de-e,13ef63e1,4482,payment,online,ES,2025-11-26 20:15:56.026396,False,False,False,False,False,False,False,US,False,2025-06-03 20:15:56.020319,False,15,False,,Low,2025-11-26
7ae6dac7-b,2e1f5818,18658,withdrawal,online,AF,2026-02-21 20:15:56.026401,False,True,True,False,True,False,False,AE,False,2025-08-08 20:15:56.020703,False,90,True,"high cash, large transfer, high risk country",High,2026-02-21
64e82715-1,7cd5fb50,16835,crypto,ATM,AF,2025-08-11 20:15:56.026407,False,True,True,False,True,False,False,RU,False,2023-08-26 20:15:56.020653,False,150,True,"high cash, large transfer, high risk country",High,2025-08-11
45d85fbd-3,477ecfa1,4021,crypto,ATM,AF,2025-09-26 20:15:56.026412,False,False,False,False,True,False,False,IR,False,2023-09-20 20:15:56.020485,False,115,True,high risk country,High,2025-09-26
7d2bf086-a,99211a2a,14412,transfer,ATM,IT,2025-03-29 20:15:56.026418,False,True,True,False,False,False,False,NL,False,2025-07-03 20:15:56.020665,False,50,False,"high cash, large transfer",Medium,2025-03-29
11cb15bf-8,7cd5fb50,7932,crypto,branch,SY,2025-05-24 20:15:56.026424,False,True,False,False,True,False,False,RU,False,2023-08-26 20:15:56.020653,False,125,True,"high cash, high risk country",High,2025-05-24
150bdcc6-d,280aed47,7318,withdrawal,online,ES,2026-03-16 20:15:56.026430,False,True,False,False,False,False,False,IT,False,2025-11-10 20:15:56.020405,False,25,False,high cash,Low,2026-03-16
c0189d17-f,353dec66,5995,crypto,branch,US,2025-11-25 20:15:56.026435,False,True,False,False,False,False,False,PL,False,2023-11-17 20:15:56.020494,True,70,True,high cash,Medium,2025-11-25
e0ca45a1-5,6de2763b,12254,transfer,online,ES,2025-09-02 20:15:56.026441,False,True,True,False,False,False,False,RU,False,2026-02-05 20:15:56.020738,False,90,True,"high cash, large transfer",High,2025-09-02
38465ff1-2,99211a2a,7276,payment,branch,AF,2025-11-25 20:15:56.026446,False,True,False,False,True,False,False,NL,False,2025-07-03 20:15:56.020665,False,65,True,"high cash, high risk country",Medium,2025-11-25
c73fb3a3-d,c9c76bf4,7227,transfer,online,FR,2025-12-19 20:15:56.026452,False,True,False,False,False,False,False,SY,False,2026-02-06 20:15:56.020418,False,65,True,high cash,Medium,2025-12-19
558279f5-d,9a7bd8ea,9294,payment,branch,IR,2025-05-25 20:15:56.026458,False,True,False,False,True,False,False,ES,False,2025-10-04 20:15:56.020551,False,65,True,"high cash, high risk country",Medium,2025-05-25
9990a96e-5,89c30923,2739,payment,ATM,RU,2025-12-02 20:15:56.026463,False,False,False,False,True,False,False,US,False,2025-11-04 20:15:56.020370,False,40,False,high risk country,Low,2025-12-02
a7b9795e-6,0ac8f9e1,14000,payment,ATM,AF,2025-04-23 20:15:56.026469,True,True,True,False,True,True,False,PL,False,2025-10-06 20:15:56.020682,False,110,True,"round amount, high cash, large transfer, high risk country, rapid movement",High,2025-04-23
e0fee680-b,8cf42a0c,2840,crypto,online,US,2026-01-09 20:15:56.026475,False,False,False,False,False,True,False,AE,False,2024-01-02 20:15:56.020598,False,30,False,rapid movement,Low,2026-01-09
98b15c4d-8,febb192c,17391,crypto,online,AE,2025-11-10 20:15:56.026480,False,True,True,False,False,False,False,AE,False,2025-09-26 20:15:56.020343,False,70,True,"high cash, large transfer",Medium,2025-11-10
2552ac48-f,aa4b9142,3997,withdrawal,branch,US,2025-08-30 20:15:56.026486,False,False,False,False,False,False,False,ES,False,2024-09-21 20:15:56.020293,False,15,False,,Low,2025-08-30
539f572d-2,5b7dd81e,19599,transfer,ATM,GB,2025-08-29 20:15:56.026492,False,True,True,False,False,False,True,AF,False,2023-08-11 20:15:56.020635,False,100,True,"high cash, large transfer, profile mismatch",High,2025-08-29
21e2108f-6,f44e41d2,4410,withdrawal,branch,PL,2025-06-08 20:15:56.026497,False,False,False,False,False,False,False,AE,False,2026-02-23 20:15:56.020648,False,15,False,,Low,2025-06-08
94bfd231-4,7a74e9d3,17433,crypto,branch,GB,2025-05-28 20:15:56.026503,False,True,True,False,False,False,False,FR,True,2025-10-28 20:15:56.020388,False,110,True,"high cash, large transfer",High,2025-05-28
167b77d5-3,477ecfa1,12725,withdrawal,online,IR,2025-09-20 20:15:56.026509,False,True,True,False,True,False,False,IR,False,2023-09-20 20:15:56.020485,False,130,True,"high cash, large transfer, high risk country",High,2025-09-20
a145f314-0,e792b91e,11837,payment,ATM,IR,2025-08-05 20:15:56.026514,False,True,True,False,True,False,False,ES,False,2024-02-08 20:15:56.020324,False,90,True,"high cash, large transfer, high risk country",High,2025-08-05
49f18697-b,5b7dd81e,18807,withdrawal,branch,AE,2025-11-24 20:15:56.026520,False,True,True,False,False,False,False,AF,False,2023-08-11 20:15:56.020635,False,90,True,"high cash, large transfer",High,2025-11-24
149c2ae6-7,3219c551,10724,withdrawal,ATM,IR,2026-01-21 20:15:56.026526,False,True,True,False,True,False,False,ES,False,2024-01-19 20:15:56.020589,False,90,True,"high cash, large transfer, high risk country",High,2026-01-21
b778c42d-8,3b39ba14,17737,crypto,branch,RU,2025-04-29 20:15:56.026532,False,True,True,False,True,False,True,AF,False,2025-07-28 20:15:56.020594,False,160,True,"high cash, large transfer, high risk country, profile mismatch",High,2025-04-29
c50271c8-c,34c15b63,5232,crypto,ATM,IT,2025-11-24 20:15:56.026537,False,True,False,False,False,False,False,IR,False,2026-01-18 20:15:56.020397,False,85,True,high cash,High,2025-11-24
a5879e32-a,c4f70da7,8865,transfer,ATM,DE,2025-10-12 20:15:56.026543,False,True,False,False,False,False,False,IR,False,2025-02-05 20:15:56.020713,False,65,True,high cash,Medium,2025-10-12
453743c8-6,23dc3e4a,11965,transfer,branch,GB,2025-04-28 20:15:56.026549,False,True,True,False,False,False,False,AF,False,2025-02-10 20:15:56.020427,False,90,True,"high cash, large transfer",High,2025-04-28
d000712c-1,ad56f752,16514,payment,online,IR,2025-07-01 20:15:56.026555,False,True,True,False,True,False,False,NL,False,2023-12-27 20:15:56.020498,False,90,True,"high cash, large transfer, high risk country",High,2025-07-01
d065cafe-c,477ecfa1,18490,withdrawal,online,NL,2026-02-18 20:15:56.026561,False,True,True,False,False,False,False,IR,False,2023-09-20 20:15:56.020485,False,90,True,"high cash, large transfer",High,2026-02-18
f67d109e-9,5ae6cea0,6240,crypto,ATM,SY,2025-08-29 20:15:56.026566,False,True,False,False,True,False,False,AE,False,2023-07-01 20:15:56.020678,False,85,True,"high cash, high risk country",High,2025-08-29
8676890d-0,febb192c,12942,withdrawal,ATM,PL,2025-05-28 20:15:56.026573,False,True,True,False,False,False,False,AE,False,2025-09-26 20:15:56.020343,False,50,False,"high cash, large transfer",Medium,2025-05-28
f08c2289-b,e25049d8,13694,transfer,branch,DE,2025-09-20 20:15:56.026579,False,True,True,False,False,False,False,DE,False,2024-12-30 20:15:56.020555,False,50,False,"high cash, large transfer",Medium,2025-09-20
ed2f6a92-a,6de2763b,16649,payment,branch,DE,2026-02-28 20:15:56.026584,False,True,True,False,False,False,False,RU,False,2026-02-05 20:15:56.020738,False,90,True,"high cash, large transfer",High,2026-02-28
b3318e4c-d,879145cc,13941,transfer,ATM,IT,2026-01-01 20:15:56.026590,False,True,True,False,False,False,False,DE,False,2023-08-10 20:15:56.020559,False,50,False,"high cash, large transfer",Medium,2026-01-01
d00d75cb-3,c4f70da7,7029,crypto,online,US,2025-06-29 20:15:56.026596,False,True,False,False,False,False,False,IR,False,2025-02-05 20:15:56.020713,False,85,True,high cash,High,2025-06-29
891f2e94-9,69e5c84a,10106,payment,ATM,DE,2025-08-20 20:15:56.026601,False,True,True,True,False,False,False,NL,False,2023-08-06 20:15:56.020305,False,60,True,"high cash, large transfer, near threshold",Medium,2025-08-20
b50209fb-7,06d182c3,3133,withdrawal,online,PL,2025-11-19 20:15:56.026607,False,False,False,False,False,False,False,AE,False,2024-05-29 20:15:56.020669,False,15,False,,Low,2025-11-19
4782a542-f,d7105665,16918,transfer,branch,AE,2026-01-20 20:15:56.026618,False,True,True,False,False,False,False,NL,False,2025-02-13 20:15:56.020347,False,50,False,"high cash, large transfer",Medium,2026-01-20
b94258d8-9,3b39ba14,2223,crypto,ATM,PL,2025-10-20 20:15:56.026623,False,False,False,False,False,False,False,AF,False,2025-07-28 20:15:56.020594,False,60,True,,Medium,2025-10-20
4ed7f166-e,3219c551,10375,payment,ATM,SY,2025-05-28 20:15:56.026629,False,True,True,True,True,False,False,ES,False,2024-01-19 20:15:56.020589,False,100,True,"high cash, large transfer, near threshold, high risk country",High,2025-05-28
04b737bb-6,19a0e106,8773,crypto,online,AE,2025-05-05 20:15:56.026635,False,True,False,False,False,False,False,IR,False,2026-01-30 20:15:56.020465,False,85,True,high cash,High,2025-05-05
ff8db78f-6,aefceaaf,2001,transfer,online,AE,2025-06-07 20:15:56.026640,False,False,False,False,False,False,False,PL,True,2023-09-24 20:15:56.020576,False,40,False,,Low,2025-06-07
d1121d42-9,3cb165bb,15054,withdrawal,branch,DE,2025-12-28 20:15:56.026646,False,True,True,False,False,False,False,IT,False,2024-08-13 20:15:56.020725,False,50,False,"high cash, large transfer",Medium,2025-12-28
fd7300a8-f,dacd4ce3,6284,transfer,online,IR,2025-04-02 20:15:56.026651,False,True,False,False,True,False,False,DE,False,2024-11-14 20:15:56.020547,False,65,True,"high cash, high risk country",Medium,2025-04-02
a9cc45eb-9,0ac8f9e1,1521,withdrawal,branch,RU,2025-12-04 20:15:56.026657,False,False,False,False,True,False,False,PL,False,2025-10-06 20:15:56.020682,False,40,False,high risk country,Low,2025-12-04
62b6ad21-0,34c15b63,5627,transfer,ATM,DE,2026-02-25 20:15:56.026664,False,True,False,False,False,False,False,IR,False,2026-01-18 20:15:56.020397,False,65,True,high cash,Medium,2026-02-25
0748895b-0,febb192c,12401,crypto,branch,PL,2025-12-17 20:15:56.026669,False,True,True,False,False,False,False,AE,False,2025-09-26 20:15:56.020343,False,70,True,"high cash, large transfer",Medium,2025-12-17
ad12e98b-b,294b7d50,11547,withdrawal,branch,SY,2026-02-08 20:15:56.026675,False,True,True,False,True,True,False,AF,False,2023-09-19 20:15:56.020568,False,140,True,"high cash, large transfer, high risk country, rapid movement",High,2026-02-08
aaa5730f-f,cd9a64e0,4931,payment,ATM,IT,2026-01-20 20:15:56.026681,False,False,False,False,False,False,False,NL,False,2024-06-12 20:15:56.020334,False,15,False,,Low,2026-01-20
245be81a-3,0ac8f9e1,171,crypto,branch,GB,2025-04-01 20:15:56.026687,False,False,False,False,False,True,False,PL,False,2025-10-06 20:15:56.020682,False,30,False,rapid movement,Low,2025-04-01
42ef5d3f-d,ea015d54,2931,payment,branch,US,2025-10-07 20:15:56.026692,False,False,False,False,False,False,False,SY,False,2025-09-24 20:15:56.020379,False,40,False,,Low,2025-10-07
076445e8-9,c9c76bf4,10751,withdrawal,online,IR,2025-05-18 20:15:56.026698,False,True,True,False,True,False,False,SY,False,2026-02-06 20:15:56.020418,False,130,True,"high cash, large transfer, high risk country",High,2025-05-18
1855c186-b,7a74e9d3,4177,transfer,branch,GB,2026-01-14 20:15:56.026704,False,False,False,False,False,False,False,FR,True,2025-10-28 20:15:56.020388,False,55,False,,Medium,2026-01-14
219f7590-a,13ef63e1,18019,crypto,online,SY,2025-10-21 20:15:56.026710,False,True,True,False,True,False,False,US,False,2025-06-03 20:15:56.020319,False,110,True,"high cash, large transfer, high risk country",High,2025-10-21
214c12ec-f,280aed47,18581,payment,branch,GB,2025-07-15 20:15:56.026715,False,True,True,False,False,False,False,IT,False,2025-11-10 20:15:56.020405,False,50,False,"high cash, large transfer",Medium,2025-07-15
4a8f5d09-4,09c92093,3936,crypto,branch,ES,2025-05-11 20:15:56.026721,False,False,False,False,False,False,False,US,False,2024-02-12 20:15:56.020529,False,35,False,,Low,2025-05-11
30bb5bbf-5,2264a85f,1481,withdrawal,online,US,2025-05-25 20:15:56.026727,False,False,False,False,False,False,False,AF,False,2024-03-17 20:15:56.020610,False,40,False,,Low,2025-05-25
10f3237b-5,3cb165bb,548,withdrawal,online,AE,2025-09-22 20:15:56.026732,False,False,False,False,False,False,False,IT,False,2024-08-13 20:15:56.020725,False,0,False,,Low,2025-09-22
3169835e-e,3b39ba14,14229,payment,branch,FR,2026-01-23 20:15:56.026738,False,True,True,False,False,False,False,AF,False,2025-07-28 20:15:56.020594,False,90,True,"high cash, large transfer",High,2026-01-23
97960320-3,fd67de66,19606,crypto,ATM,ES,2025-04-08 20:15:56.026743,False,True,True,False,False,False,False,IR,False,2023-09-23 20:15:56.020489,False,110,True,"high cash, large transfer",High,2025-04-08
f3160d3f-5,13ef63e1,3324,crypto,ATM,US,2026-02-27 20:15:56.026749,False,False,False,False,False,False,False,US,False,2025-06-03 20:15:56.020319,False,35,False,,Low,2026-02-27
f431c13e-c,34c15b63,14953,payment,online,GB,2025-07-09 20:15:56.026755,False,True,True,False,False,False,False,IR,False,2026-01-18 20:15:56.020397,False,90,True,"high cash, large transfer",High,2025-07-09
4a42c3d7-c,9b3c0268,15839,crypto,online,IR,2025-08-30 20:15:56.026760,False,True,True,False,True,False,False,NL,False,2023-08-14 20:15:56.020534,False,110,True,"high cash, large transfer, high risk country",High,2025-08-30
